date,forward_return,reverse_mainnav_return,forward_nav,reverse_mainnav_nav,forward_gross_exposure,reverse_mainnav_gross_exposure,reverse_mainnav_nav_defense_gate,reverse_mainnav_volhot_gate,combo_return,combo_nav,gross_exposure,net_pair_exposure_forward_positive
2018-02-27,0.0,0.0,1.50198959007204,1.2128293016557352,0.0,0.0,0,0,0.0,1.3556420965346385,0.0,0.0
2018-02-28,0.0,0.0,1.50198959007204,1.2128293016557352,0.0,0.0,0,0,0.0,1.3556420965346385,0.0,0.0
2018-03-01,0.0,0.0,1.50198959007204,1.2128293016557352,0.0,0.0,0,0,0.0,1.3556420965346385,0.0,0.0
2018-03-02,0.0,0.0,1.50198959007204,1.2128293016557352,0.0,0.0,0,0,0.0,1.3556420965346385,0.0,0.0
2018-03-05,0.0,0.0,1.50198959007204,1.2128293016557352,0.0,0.0,0,0,0.0,1.3556420965346385,0.0,0.0
2018-03-06,0.0,0.0,1.50198959007204,1.2128293016557352,0.0,0.0,0,0,0.0,1.3556420965346385,0.0,0.0
2018-03-07,0.0,0.0,1.50198959007204,1.2128293016557352,0.0,0.0,0,0,0.0,1.3556420965346385,0.0,0.0
2018-03-08,0.0,0.0,1.50198959007204,1.2128293016557352,0.0,0.0,0,0,0.0,1.3556420965346385,0.0,0.0
2018-03-09,0.0,0.0,1.50198959007204,1.2128293016557352,0.0,0.0,0,0,0.0,1.3556420965346385,0.0,0.0
2018-03-12,0.0110091037710055,0.0,1.5185251493321132,1.2128293016557352,1.0,0.0,0,0,0.00550455188550275,1.3631042987931852,0.5,0.5
2018-03-13,0.0037022538449944,0.0,1.5241471149049488,1.2128293016557352,1.0,0.0,0,0,0.0018511269224972,1.365627577858853,0.5,0.5
2018-03-14,-0.0067686172833542,0.0,1.5138307464006286,1.2128293016557352,1.0,0.0,0,0,-0.0033843086416771,1.3610058726457928,0.5,0.5
2018-03-15,-0.0071394439590505,0.0,1.5030228366232137,1.2128293016557352,1.0,0.0,0,0,-0.00356972197952525,1.3561474600679462,0.5,0.5
2018-03-16,0.0071145933263736,0.0,1.5137162328660403,1.2128293016557352,1.0,0.0,0,0,0.0035572966631868,1.360971678902435,0.5,0.5
2018-03-19,-0.0022427473452605,0.0,1.510321349803302,1.2128293016557352,1.0,0.0,0,0,-0.00112137367263025,1.3594455210925185,0.5,0.5
2018-03-20,-0.0005907343983544,0.0,1.5094291510294042,1.2128293016557352,1.0,0.0,0,0,-0.0002953671991772,1.3590439854765193,0.5,0.5
2018-03-21,-0.0034347167858931,0.0,1.5042446893872472,1.2128293016557352,1.0,0.0,0,0,-0.00171735839294655,1.3567100198816777,0.5,0.5
2018-03-22,0.0091742005653483,0.0,1.518044931867046,1.2128293016557352,1.0,0.0,0,0,0.00458710028267415,1.3629333847973837,0.5,0.5
2018-03-23,-0.0255082209380816,0.0,1.479322306351046,1.2128293016557352,1.0,0.0,0,0,-0.0127541104690408,1.3455503818457342,0.5,0.5
2018-03-26,-0.0005,0.0,1.4785826451978707,1.2128293016557352,0.0,0.0,0,0,-0.00025,1.3452139942502728,0.0,0.0
2018-03-27,0.0161705081196063,0.0,1.502492077867552,1.2128293016557352,1.0,0.0,0,0,0.00808525405980315,1.3560903911585886,0.5,0.5
2018-03-28,0.0115052673311057,0.0,1.519778650886287,1.2128293016557352,1.0,0.0,0,0,0.00575263366555285,1.3638914823963004,0.5,0.5
2018-03-29,-0.0059848391487109,0.0,1.5106830201190875,1.2128293016557352,1.0,0.0,0,0,-0.00299241957435545,1.3598101468270811,0.5,0.5
2018-03-30,0.0159532701095128,0.0,1.534783354388902,1.2128293016557352,1.0,0.0,0,0,0.0079766350547564,1.3706568561120753,0.5,0.5
2018-04-02,0.0084679587242864,0.0,1.5477798364845892,1.2128293016557352,1.0,0.0,0,0,0.0042339793621432,1.3764601889534338,0.5,0.5
2018-04-03,-0.0034354194354049,0.0,1.542462563552602,1.2128293016557352,1.0,0.0,0,0,-0.00171770971770245,1.374095829910838,0.5,0.5
2018-04-04,-0.0069989110616095,0.0,1.5316670052544352,1.2128293016557352,1.0,0.0,0,0,-0.00349945553080475,1.3692872426590006,0.5,0.5
2018-04-09,0.0019525439007397,0.0,1.5346576523235091,1.2128293016557352,1.0,0.0,0,0,0.00097627195036985,1.3706240393860079,0.5,0.5
2018-04-10,-0.0185948978771846,0.0,1.5061208500021137,1.2128293016557352,1.0,0.0,0,0,-0.0092974489385923,1.3578807323658093,0.5,0.5
2018-04-11,0.0029558646577199,0.0,1.51057273939289,1.2128293016557352,1.0,0.0,0,0,0.00147793232885995,1.3598875881989085,0.5,0.5
2018-04-12,0.0053780724876233,0.0,1.518696709083173,1.2128293016557352,1.0,0.0,0,0,0.00268903624381165,1.363544375211085,0.5,0.5
2018-04-13,0.0062060368634153,0.0,1.5281217968440903,1.2128293016557352,1.0,0.0,0,0,0.00310301843170765,1.3677754785398162,0.5,0.5
2018-04-16,0.007643650208101,0.0,1.5398022253345414,1.2128293016557352,0.5,0.0,0,0,0.0038218251040505,1.3730028772004044,0.25,0.25
2018-04-17,-0.0073618740030775,0.0,1.5284663953619702,1.2128293016557352,1.0,0.0,0,0,-0.00368093700153875,1.3679489401064984,0.5,0.5
2018-04-18,0.0099620791735735,0.0,1.5436930986067126,1.2128293016557352,1.0,0.0,0,0,0.00498103958678675,1.3747627479298716,0.5,0.5
2018-04-19,-0.0096090719629445,0.0,1.5288596405334998,1.2128293016557352,1.0,0.0,0,0,-0.00480453598147225,1.368157650841455,0.5,0.5
2018-04-20,-0.0078647371990425,0.0,1.516835561246481,1.2128293016557352,1.0,0.0,0,0,-0.00393236859952125,1.3627775506560913,0.5,0.5
2018-04-23,-0.0120623452532977,0.0,1.4985389670142464,1.2128293016557352,1.0,0.0,0,0,-0.00603117262664885,1.3545584039963627,0.5,0.5
2018-04-24,0.0003244437866246,0.0,1.499025158671109,1.2128293016557352,0.5,0.0,0,0,0.0001622218933123,1.3547781430252612,0.25,0.25
2018-04-25,0.0038634803599972,0.0,1.5048166129307765,1.2128293016557352,0.5,0.0,0,0,0.0019317401799986,1.357395222399127,0.25,0.25
2018-04-26,-0.00025,-0.0,1.5044404087775438,1.2128293016557352,0.0,0.0,0,1,-0.000125,1.357225547996327,0.0,0.0
2018-04-27,0.0,-0.0,1.5044404087775438,1.2128293016557352,0.0,0.0,0,1,0.0,1.357225547996327,0.0,0.0
2018-05-02,0.0,0.0,1.5044404087775438,1.2128293016557352,0.0,0.0,0,1,0.0,1.357225547996327,0.0,0.0
2018-05-03,0.0,-0.0,1.5044404087775438,1.2128293016557352,0.0,0.0,0,1,0.0,1.357225547996327,0.0,0.0
2018-05-04,0.0,-0.0,1.5044404087775438,1.2128293016557352,0.0,0.0,0,1,0.0,1.357225547996327,0.0,0.0
2018-05-07,0.0,-0.0,1.5044404087775438,1.2128293016557352,0.0,0.0,0,1,0.0,1.357225547996327,0.0,0.0
2018-05-08,0.0,0.0063223890234595514,1.5044404087775438,1.2204972803198537,0.0,1.0,0,0,0.0031611945117297757,1.3615160019498325,0.5,-0.5
2018-05-09,0.0,-0.001336805993422896,1.5044404087775438,1.2188657122405657,0.0,1.0,0,0,-0.000668402996711448,1.3606059605740586,0.5,-0.5
2018-05-10,0.0,0.0012927182857720432,1.5044404087775438,1.2204413622346797,0.0,1.0,0,0,0.0006463591428860216,1.361485400676541,0.5,-0.5
2018-05-11,0.0,0.004765900377658561,1.5044404087775438,1.2262578641838642,0.0,1.0,0,0,0.0023829501888292803,1.3647297525691713,0.5,-0.5
2018-05-14,0.0,0.01630965565668352,1.5044404087775438,1.2462577076950032,0.0,1.0,0,0,0.00815482782834176,1.375858888733588,0.5,-0.5
2018-05-15,0.0,-0.006670830562281793,1.5044404087775438,1.237944133690032,0.0,1.0,0,0,-0.0033354152811408966,1.3712698279714126,0.5,-0.5
2018-05-16,0.0,-0.0021993411884272396,1.5044404087775438,1.2352214721678356,0.0,1.0,0,0,-0.0010996705942136198,1.3697618828648601,0.5,-0.5
2018-05-17,0.0,-0.0026698479332024627,1.5044404087775438,1.2319236186733211,0.0,1.0,0,0,-0.0013349239666012314,1.367933354898887,0.5,-0.5
2018-05-18,0.0,0.005592689568513665,1.5044404087775438,1.238813385044681,0.0,1.0,0,0,0.0027963447842568323,1.3717585682010693,0.5,-0.5
2018-05-21,0.0,-0.006798961392850411,1.5044404087775438,1.2303907406668158,0.0,1.0,0,0,-0.0033994806964252056,1.3670953014283138,0.5,-0.5
2018-05-22,0.0,-0.00787145238241016,1.5044404087775438,1.2207057785398985,0.0,1.0,0,0,-0.00393572619120508,1.361714788644609,0.5,-0.5
2018-05-23,0.0,-0.002520123816676434,1.5044404087775438,1.2176294488342456,0.0,1.0,0,0,-0.001260061908338217,1.359998943709417,0.5,-0.5
2018-05-24,0.0,-0.0035360352391884398,1.5044404087775438,1.2133238681948941,0.0,1.0,0,0,-0.0017680176195942199,1.3575944416143093,0.5,-0.5
2018-05-25,0.0,0.010469751834338847,1.5044404087775438,1.2260270679895748,0.0,1.0,0,0,0.005234875917169424,1.364701280061999,0.5,-0.5
2018-05-28,0.0,0.010522220726742729,1.5044404087775438,1.2389275954159225,0.0,0.8617025749694975,0,0,0.0052611103633713645,1.3718811241094393,0.43085128748474877,-0.43085128748474877
2018-05-29,0.0,0.0004720287323878992,1.5044404087775438,1.239512404838307,0.0,0.79359928231616,0,0,0.0002360143661939496,1.3722049077634393,0.39679964115808,-0.39679964115808
2018-05-30,0.0,0.008662777220173943,1.5044404087775438,1.2502500246630635,0.0,0.7950803155722432,0,0,0.004331388610086972,1.3781484604716312,0.3975401577861216,-0.3975401577861216
2018-05-31,0.0,0.005988072783807703,1.5044404087775438,1.2577366128087033,0.0,0.7660253126450485,0,0,0.0029940363919038517,1.3822746871157296,0.38301265632252424,-0.38301265632252424
2018-06-01,0.0,0.0022457236711217314,1.5044404087775438,1.2605611416921243,0.0,0.7539864384716087,0,0,0.0011228618355608657,1.3838267906081536,0.37699321923580437,-0.37699321923580437
2018-06-04,0.0,0.01096879014080046,1.5044404087775438,1.274387972314993,0.0,0.7631617892683541,0,0,0.00548439507040023,1.3914162434368527,0.38158089463417705,-0.38158089463417705
2018-06-05,0.0,-0.004478469543470186,1.5044404087775438,1.2686806645944155,0.0,0.7178847418271057,0,0,-0.002239234771735093,1.388300535802592,0.35894237091355286,-0.35894237091355286
2018-06-06,0.0,-0.0019003324644748867,1.5044404087775438,1.2662697495404351,0.0,0.6969607398746731,0,0,-0.0009501662322374434,1.3869814195132752,0.34848036993733655,-0.34848036993733655
2018-06-07,0.0,0.00388096025496572,1.5044404087775438,1.271184092110467,0.0,0.6931449510390267,0,0,0.00194048012748286,1.389672829395029,0.34657247551951337,-0.34657247551951337
2018-06-08,0.0,-0.0016985350006834274,1.5044404087775438,1.2690249414377053,0.0,0.6903781857850252,0,0,-0.0008492675003417137,1.3884926254249157,0.3451890928925126,-0.3451890928925126
2018-06-11,0.0,0.00607963435177034,1.5044404087775438,1.2767401490649233,0.0,0.6850709319638955,0,0,0.00303981717588517,1.3927133891562722,0.34253546598194773,-0.34253546598194773
2018-06-12,0.0,0.003262314611769756,1.5044404087775438,1.280905277108651,0.0,0.7387086202961832,0,0,0.001631157305884878,1.3949851237759983,0.3693543101480916,-0.3693543101480916
2018-06-13,0.0,0.0057617691291883205,1.5044404087775438,1.28828555759171,0.0,0.7672716998841753,0,0,0.0028808845645941603,1.399003914886923,0.38363584994208766,-0.38363584994208766
2018-06-14,0.0,0.001029131117544054,1.5044404087775438,1.2896113723473104,0.0,0.7667016225986336,0,0,0.000514565558772027,1.399723794118111,0.3833508112993168,-0.3833508112993168
2018-06-15,0.0,0.013145896858919157,1.5044404087775438,1.3065644704362773,0.0,0.7793244386969141,0,0,0.0065729484294595785,1.408924106432337,0.3896622193484571,-0.3896622193484571
2018-06-19,0.0,0.025234169931074833,1.5044404087775438,1.339534540309171,0.0,0.7099294752340922,0,0,0.012617084965537416,1.4267006215931877,0.3549647376170461,-0.3549647376170461
2018-06-20,0.0,-0.0003549647376170461,1.5044404087775438,1.339059052782541,0.0,0.0,0,1,-0.00017748236880852305,1.4264474073872866,0.0,0.0
2018-06-21,0.0,0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,1,0.0,1.4264474073872866,0.0,0.0
2018-06-22,0.0,-0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,1,0.0,1.4264474073872866,0.0,0.0
2018-06-25,0.0,-0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,1,0.0,1.4264474073872866,0.0,0.0
2018-06-26,0.0,-0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,1,0.0,1.4264474073872866,0.0,0.0
2018-06-27,0.0,-0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,1,0.0,1.4264474073872866,0.0,0.0
2018-06-28,0.0,0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,1,0.0,1.4264474073872866,0.0,0.0
2018-06-29,0.0,-0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,1,0.0,1.4264474073872866,0.0,0.0
2018-07-02,0.0,-0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,1,0.0,1.4264474073872866,0.0,0.0
2018-07-03,0.0,-0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,1,0.0,1.4264474073872866,0.0,0.0
2018-07-04,0.0,0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,0,0.0,1.4264474073872866,0.0,0.0
2018-07-05,0.0,0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,0,0.0,1.4264474073872866,0.0,0.0
2018-07-06,0.0,0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,0,0.0,1.4264474073872866,0.0,0.0
2018-07-09,0.0,0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,0,0.0,1.4264474073872866,0.0,0.0
2018-07-10,0.0,0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,0,0.0,1.4264474073872866,0.0,0.0
2018-07-11,0.0,0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,0,0.0,1.4264474073872866,0.0,0.0
2018-07-12,0.0,0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,0,0.0,1.4264474073872866,0.0,0.0
2018-07-13,0.0,0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,0,0.0,1.4264474073872866,0.0,0.0
2018-07-16,0.0,0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,0,0.0,1.4264474073872866,0.0,0.0
2018-07-17,0.0,0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,0,0.0,1.4264474073872866,0.0,0.0
2018-07-18,0.0,0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,0,0.0,1.4264474073872866,0.0,0.0
2018-07-19,0.0,0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,0,0.0,1.4264474073872866,0.0,0.0
2018-07-20,0.0,0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,0,0.0,1.4264474073872866,0.0,0.0
2018-07-23,0.0,0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,0,0.0,1.4264474073872866,0.0,0.0
2018-07-24,0.0,0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,0,0.0,1.4264474073872866,0.0,0.0
2018-07-25,0.0,0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,0,0.0,1.4264474073872866,0.0,0.0
2018-07-26,0.0,0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,0,0.0,1.4264474073872866,0.0,0.0
2018-07-27,0.0,0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,0,0.0,1.4264474073872866,0.0,0.0
2018-07-30,0.0,0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,0,0.0,1.4264474073872866,0.0,0.0
2018-07-31,0.0,0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,0,0.0,1.4264474073872866,0.0,0.0
2018-08-01,0.0,0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,0,0.0,1.4264474073872866,0.0,0.0
2018-08-02,0.0,0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,0,0.0,1.4264474073872866,0.0,0.0
2018-08-03,0.0,0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,0,0.0,1.4264474073872866,0.0,0.0
2018-08-06,0.0,0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,0,0.0,1.4264474073872866,0.0,0.0
2018-08-07,0.0,0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,0,0.0,1.4264474073872866,0.0,0.0
2018-08-08,0.0,0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,0,0.0,1.4264474073872866,0.0,0.0
2018-08-09,0.0,0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,0,0.0,1.4264474073872866,0.0,0.0
2018-08-10,0.0,0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,0,0.0,1.4264474073872866,0.0,0.0
2018-08-13,0.0,0.0,1.5044404087775438,1.339059052782541,0.0,0.0,0,0,0.0,1.4264474073872866,0.0,0.0
2018-08-14,0.0006342261281978,0.0,1.505394564193107,1.339059052782541,0.5,0.0,0,0,0.0003171130640989,1.426899752495419,0.25,0.25
2018-08-15,0.0018643462699494,0.0,1.5082011409336626,1.339059052782541,0.5,0.0,0,0,0.0009321731349747,1.4282298701109972,0.25,0.25
2018-08-16,-0.0037917603351778,0.0,1.5024824036700004,1.339059052782541,0.5,0.0,0,0,-0.0018958801675889,1.4255221174254957,0.25,0.25
2018-08-17,-0.0019186603523817,0.0,1.4995996502519275,1.339059052782541,0.5,0.0,0,0,-0.00095933017619085,1.4241545710414218,0.25,0.25
2018-08-20,-0.0038701455835926,0.0,1.493795981288348,1.339059052782541,0.5,0.0,0,0,-0.0019350727917963,1.4213987282796874,0.25,0.25
2018-08-21,-0.0033092679045036,0.0,1.488852610191594,1.339059052782541,0.5,0.0,0,0,-0.0016546339522518,1.4190468336841882,0.25,0.25
2018-08-22,-0.0029864648267383,0.0,1.4844062042390591,1.339059052782541,0.5,0.0,0,0,-0.00149323241336915,1.4169278669560421,0.25,0.25
2018-08-23,0.0012059290549666,0.0,1.4861962928101238,1.339059052782541,0.5,0.0,0,0,0.0006029645274833,1.417782224197819,0.25,0.25
2018-08-24,-0.0024699443459177,0.0,1.4825254706797737,1.339059052782541,0.5,0.0,0,0,-0.00123497217295885,1.416031302603619,0.25,0.25
2018-08-27,-0.001122555674923,0.0,1.4808612532994438,1.339059052782541,0.5,0.0,0,0,-0.0005612778374615,1.415236515616316,0.25,0.25
2018-08-28,0.0013383491684473,0.0,1.482843162726383,1.339059052782541,0.5,0.0,0,0,0.00066917458422365,1.4161835559232316,0.25,0.25
2018-08-29,-0.00025,0.0012031415976211939,1.482472451935701,1.340670130430615,0.0,1.0,0,0,0.00047657079881059693,1.4168584676517404,0.5,-0.5
2018-08-30,0.0,0.0068296124234585864,1.482472451935701,1.3498263878091639,0.0,1.0,0,0,0.0034148062117292932,1.4216967647482186,0.5,-0.5
2018-08-31,0.0,0.006121449893365494,1.482472451935701,1.3580892824068802,0.0,1.0,0,0,0.003060724946682747,1.4260481875027016,0.5,-0.5
2018-09-03,0.0,-0.003037590861216799,1.482472451935701,1.3539639628139246,0.0,1.0,0,0,-0.0015187954306083995,1.423882312031695,0.5,-0.5
2018-09-04,0.0,0.0009722807132410693,1.482472451935701,1.3552803958613922,0.0,1.0,0,0,0.0004861403566205347,1.4245745186866519,0.5,-0.5
2018-09-05,0.0,-0.003836276833032115,1.482472451935701,1.3500811650764866,0.0,1.0,0,0,-0.0019181384165160575,1.421841987575169,0.5,-0.5
2018-09-06,0.0,-0.006744891577008638,1.482472451935701,1.3409750139978842,0.0,1.0,0,0,-0.003372445788504319,1.4170469025522527,0.5,-0.5
2018-09-07,0.0,0.002569397266614759,1.482472451935701,1.344420511533449,0.0,1.0,0,0,0.0012846986333073795,1.418867380771294,0.5,-0.5
2018-09-10,0.0,0.005227839285517399,1.482472451935701,1.351448925899899,0.0,1.0,0,0,0.0026139196427586997,1.4225761860883614,0.5,-0.5
2018-09-11,0.0,-0.0021487811387361777,1.482472451935701,1.34854495793796,0.0,1.0,0,0,-0.0010743905693680889,1.4210477836498205,0.5,-0.5
2018-09-12,0.0,-0.00577214326429587,1.482472451935701,1.3407609632423982,0.0,1.0,0,0,-0.002886071632147935,1.416946537953502,0.5,-0.5
2018-09-13,0.0,-0.0005,1.482472451935701,1.3400905827607772,0.0,0.0,0,0,-0.00025,1.4165923013190136,0.0,0.0
2018-09-14,0.0,0.0,1.482472451935701,1.3400905827607772,0.0,0.0,0,0,0.0,1.4165923013190136,0.0,0.0
2018-09-17,0.0,0.0,1.482472451935701,1.3400905827607772,0.0,0.0,0,0,0.0,1.4165923013190136,0.0,0.0
2018-09-18,-0.0014130286144104,0.0,1.480377675941041,1.3400905827607772,0.5,0.0,0,0,-0.0007065143072052,1.4155914585906548,0.25,0.25
2018-09-19,-0.00025,0.0,1.4800075815220557,1.3400905827607772,0.0,0.0,0,0,-0.000125,1.415414509658331,0.0,0.0
2018-09-20,0.0,0.0025075386365877588,1.4800075815220557,1.3434509116735773,0.0,1.0,0,0,0.0012537693182938794,1.4171891129432086,0.5,-0.5
2018-09-21,0.0,0.01796230835718937,1.4800075815220557,1.3675823912118052,0.0,1.0,0,0,0.008981154178594686,1.4299171068667773,0.5,-0.5
2018-09-25,0.0,-0.005823220887774316,1.4800075815220557,1.3596186568655484,0.0,1.0,0,0,-0.002911610443887158,1.4257537452845312,0.5,-0.5
2018-09-26,0.0,0.006771439357074138,1.4800075815220557,1.36882523214926,0.0,1.0,0,0,0.003385719678537069,1.4305809477966889,0.5,-0.5
2018-09-27,0.0,0.010377749445705575,1.4800075815220557,1.3830305574434647,0.0,1.0,0,0,0.005188874722852788,1.438004053115706,0.5,-0.5
2018-09-28,0.0,0.001940022596981894,1.4800075815220557,1.3857136679772215,0.0,1.0,0,0,0.000970011298490947,1.4393989332945039,0.5,-0.5
2018-10-08,0.0,-0.009289433249886403,1.4800075815220557,1.3728411733550918,0.0,1.0,0,0,-0.0046447166249432015,1.4327133331391053,0.5,-0.5
2018-10-09,0.0,-0.0009403333516724288,1.4800075815220557,1.3715502450132369,0.0,1.0,0,0,-0.0004701666758362144,1.432039719073837,0.5,-0.5
2018-10-10,0.0,-0.0008492537976242387,1.4800075815220557,1.370385450759027,0.0,1.0,0,0,-0.00042462689881211935,1.4314316364889508,0.5,-0.5
2018-10-11,0.0,0.028019171543149923,1.4800075815220557,1.408782515784081,0.0,1.0,0,0,0.014009585771574962,1.4514854007764886,0.5,-0.5
2018-10-12,0.0,0.021550993734607005,1.4800075815220557,1.4391431789551676,0.0,1.0,0,0,0.010775496867303502,1.4671258771654925,0.5,-0.5
2018-10-15,0.0,0.001602639188070576,1.4800075815220557,1.4414496062110056,0.0,1.0,0,0,0.000801319594035288,1.4683015138777813,0.5,-0.5
2018-10-16,0.0,0.01459101049379008,1.4800075815220557,1.4624818125415,0.0,1.0,0,0,0.00729550524689504,1.4790135152763006,0.5,-0.5
2018-10-17,0.0,-0.0016983961003949055,1.4800075815220557,1.459997939134181,0.0,1.0,0,0,-0.0008491980501974528,1.4777575398829124,0.5,-0.5
2018-10-18,0.0,0.0099036387054654,1.4800075815220557,1.47445723123409,0.0,1.0,0,0,0.0049518193527327,1.4850751282675512,0.5,-0.5
2018-10-19,0.0,0.007458501236891735,1.4800075815220557,1.4854544723169933,0.0,1.0,0,0,0.0037292506184458674,1.4906133456080815,0.5,-0.5
2018-10-22,0.0,-0.006382723373710042,1.4800075815220557,1.4759732273359536,0.0,1.0,0,0,-0.003191361686855021,1.485856259286993,0.5,-0.5
2018-10-23,0.0,-0.01017755960083655,1.4800075815220557,1.4609514218455029,0.0,1.0,0,0,-0.005088779800418275,1.4782950639684085,0.5,-0.5
2018-10-24,0.0,-0.0005,1.4800075815220557,1.46022094613458,0.0,0.0,0,1,-0.00025,1.4779254902024164,0.0,0.0
2018-10-25,0.0,0.0,1.4800075815220557,1.46022094613458,0.0,0.0,0,1,0.0,1.4779254902024164,0.0,0.0
2018-10-26,0.0,-0.0,1.4800075815220557,1.46022094613458,0.0,0.0,0,1,0.0,1.4779254902024164,0.0,0.0
2018-10-29,0.0,-0.0,1.4800075815220557,1.46022094613458,0.0,0.0,0,1,0.0,1.4779254902024164,0.0,0.0
2018-10-30,0.0,0.0,1.4800075815220557,1.46022094613458,0.0,0.0,0,1,0.0,1.4779254902024164,0.0,0.0
2018-10-31,0.0,-0.0,1.4800075815220557,1.46022094613458,0.0,0.0,0,1,0.0,1.4779254902024164,0.0,0.0
2018-11-01,0.0,0.0,1.4800075815220557,1.46022094613458,0.0,0.0,0,0,0.0,1.4779254902024164,0.0,0.0
2018-11-02,0.0,0.0,1.4800075815220557,1.46022094613458,0.0,0.0,0,0,0.0,1.4779254902024164,0.0,0.0
2018-11-05,0.0,0.0,1.4800075815220557,1.46022094613458,0.0,0.0,0,0,0.0,1.4779254902024164,0.0,0.0
2018-11-06,0.0,0.0,1.4800075815220557,1.46022094613458,0.0,0.0,0,0,0.0,1.4779254902024164,0.0,0.0
2018-11-07,0.0,0.0,1.4800075815220557,1.46022094613458,0.0,0.0,0,0,0.0,1.4779254902024164,0.0,0.0
2018-11-08,0.0,0.0,1.4800075815220557,1.46022094613458,0.0,0.0,0,0,0.0,1.4779254902024164,0.0,0.0
2018-11-09,0.0,0.0,1.4800075815220557,1.46022094613458,0.0,0.0,0,0,0.0,1.4779254902024164,0.0,0.0
2018-11-12,0.0,0.0,1.4800075815220557,1.46022094613458,0.0,0.0,0,0,0.0,1.4779254902024164,0.0,0.0
2018-11-13,0.0091637670728472,0.0,1.493570026265172,1.46022094613458,1.0,0.0,0,0,0.0045818835364236,1.4846971726740354,0.5,0.5
2018-11-14,0.0102856031923244,0.0,1.508932294895285,1.46022094613458,1.0,0.0,0,0,0.0051428015961622,1.492332675663481,0.5,0.5
2018-11-15,0.0049324670397141,0.0,1.5163750537050162,1.46022094613458,1.0,0.0,0,0,0.00246623351985705,1.4960131165309802,0.5,0.5
2018-11-16,0.0061111533401263,0.0,1.52564185417935,1.46022094613458,1.0,0.0,0,0,0.00305557667006315,1.5005842993079606,0.5,0.5
2018-11-19,-0.0074927274876369,0.0,1.5142106355222509,1.46022094613458,1.0,0.0,0,0,-0.00374636374381845,1.49496256469449,0.5,0.5
2018-11-20,-0.0033768195869714,0.0,1.5090974193894189,1.46022094613458,1.0,0.0,0,0,-0.0016884097934857,1.4924384552593652,0.5,0.5
2018-11-21,0.0047818535047305,0.0,1.516313702173306,1.46022094613458,1.0,0.0,0,0,0.00239092675236525,1.4960067662883034,0.5,0.5
